기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요라벨,싫어요,라벨
20210129,20210129,다 뒤져라~~~,494,,4.0,0.0
20210129,20210129,코로나 걸리면 천국 간다고 하신 말씀 정답입니다 치료거부 하시고 잘 가세요,1160,,9.0,0.0
20210129,20210129,개신교인들의 웃음이 무섭습니다.  마치..  난 천국가는데 너희는 지옥불에서 영원히 살이타는 고통을 느낄 건데...ㅋㅋ 난 진리인데...어디서 거짓부렁 들이...ㅋㅋ 난 절대선인데..어디 지옥갈 악인들이...ㅋㅋ 난 고귀한데...어디서 천하고 비루한 것들이...ㅋㅋ  난 은혜롭게 선택받았는데.....선택못받은 것들이..감히...ㅋㅋ 난 옳은데..그러니 너희는 무조건 틀렸어...ㅋㅋ  개신교인들이 섬뜩합니다. 무섭고... 정신이상인지...저 미소 뒤에 숨은 속뜻이 무섭습니다.  가증스럽다..이말이 떠오릅니다.,1878,,24.0,0.0
20210129,20210129,벌금형으론 안된다. 교회 몰수하고 목사자격 박탈하고 관련자들은 모두 해외 추방시켜라. 감염자들 치료는 당연히 자비로 하겠지만 방역비 등은 구상권 청구. 이웃 자영업자들 손해 배상도 해야지.,2058,,17.0,0.0
20210129,20210129,8월달부터 비협조적이고 벌금까지 낼 상황이면 광주시 공무원들은 뭘했나요?자영업자들만 옥죄고 진짜 욕 나온다,628,,32.0,1.0
20210129,20210129,됐고. 죄지은 예수쟁이들. 전부 다 잡아조져야함.,454,,18.0,1.0
20210129,20210129,참 이기적인것들~~~~~ 징글징글하다~~~,667,,4.0,1.0
20210129,20210129,이런 비협조교회는 영원히 폐쇄시킵시다 우찌 저러고싶을까,655,,5.0,0.0
20210129,20210129,누가 그러더라고 이슬람보다 더 위험한게 한국 교회라고!!!,1397,,23.0,2.0
20210129,20210129,니들은 코로나걸려 뒤져도 천국못가. 바로 지옥행이다.,599,,12.0,0.0
20210129,20210129,뭐든 선이 있는거다.  왜저러고 사니.,632,,14.0,0.0
20210129,20210129,김송이 얼마나 대단한 사람인데 거기에 악플을 다냐 ㅠㅠ 김송님 정말 산신령급인성이야 저런남편하고 나는 절대 못살듯 신체장애야 사랑으로 극복가능해도 인성장애는 극복불가인데 대단하신분이다 정말 ㅠㅠ,1670,,433.0,2.0
20210129,20210129,강력 처벌해라 어떻게 인간이 저런 말을 내뱉을수 있는지 인간도 아니다,1480,,54.0,0.0
20210129,20210129,와.. 댓글들이 악플 달지 말라하니까 싫테 하는거봐.. 루저분들 힘내시고 남 시기질투할 시간에 자기관리 하세요~,379,,37.0,0.0
20210129,20210129,헐... 디엠으로?  저건 선처없이 고소먹어야 한다 어떻게 죽으라는 말을 하냐 사람이야?,1339,,41.0,2.0
20210129,20210129,악플러들은 법정 최고한도로 강력히 처벌해야 합니다.,695,,34.0,0.0
20210129,20210129,저건아닌듯,302,,14.0,0.0
20210129,20210129,선처하면 또 반복한다. 그게 인간의 한계다.  절대 선처말고 법대로 처벌받게 해야 하고 그 처벌수위도 높아야 유사범죄가 안생긴다. 그게 인간의 한계다.,1094,,29.0,0.0
20210129,20210129,"김송이 무슨죄냐, 힘든 결정 내리고 살아가는데",976,,31.0,1.0
20210129,20210129,읽는 사람 심정이 어떨까. 너무 심했네.,657,,32.0,0.0
20210129,20210129,인간이야???  악플이 도넘었다,1734,,44.0,1.0
20210129,20210129,억울한듯고달픈심사일때 연애인들티비에화려하게나오면 힘이되기보다 삶이싫어지는순간은있다 많이힘드니까요사는게,433,,102.0,2.0
20210129,20210129,세상이 힘들어도 남을 아프게하지말자구요,1174,,17.0,0.0
20210129,20210129,잘~~잡았다. 안보인다고 막말하는것들은 된통 혼나야해. 특히 인스타는 안잡힐거라고 생각하고 더 심하게 하는경향이 매우 심한데 처벌된다는걸 이번기회에 알려야하느니라,1149,,33.0,1.0
20210129,20210129,저런 심보면 나중에 우발적으로 살인도 저지르지 난 이런데 왜 넌 잘먹고 잘사냐 이럴거아니야,463,,19.0,1.0
20210129,20210129,가끔 나도 그런생각해서  도대체 어떤 악플을 달았나 보러왔더니 안본눈 사고싶을정도다 어찌 저렇게 말을 할 수가 있지  평생 철 못들 것 같다,598,,18.0,0.0
20210129,20210129,악플은 잡아서 생방송으로 지가 쓴 악플 크게 낭독하는거 모자이크없이 얼굴까서 방송내보내면 간단히 비폭력적으로 해결,1245,,23.0,0.0
20210129,20210129,맞는 말. 난  전국  어디를 가든  식당  들어가는데 조중동  깔아놓고  조선  동아티비 틀어놓고 영업하면  그냥 나온다. 패널이랍시고 영양가도 없는  것들이 앉아서 가짜뉴스나  떠벌이고 ㄱ소리하고 있으면  그날 하루종일 ㅈㅅ가 없어서   뒤도 안돌아보고  문   닫고 그냥 나,2695,,319.0,1.0
20210129,20210129,왜 사과해? 맞는 말 했는데.,935,,135.0,1.0
20210129,20210129,저도 부산 사람이지만 조중동 언론들 정말 싫어합니다. 부산의 발전이 더딘 이유도 보수야당의 텃밭인 이유도 있겠지요. 하루 빨리 언론개혁이 이루어졌으면 좋겠습니다. 부산이 민주당의 텃밭이 되는 그날이 언제쯤이면 올까요?,4,,0.0,0.0
20210129,20210129,옳은 말씀.,378,,65.0,0.0
20210129,20210129,티비조선 없어져라,374,,85.0,0.0
20210129,20210129,맞는말 했네. 대구 부산 사람들 덮어놓고 보수 우익 종편만 보고 모든 신문 가판대나 병원등지에 깔아놓은 신문은 모두 조중동 밖에 없는현실인 걸. 식당 같은데 식사하러 가면(목욕탕 등)TV조선만 틀어놓고 정부 문대통령 비난언사는 물론 쌍욕으로 소란을 떠벌이는 작태가 버젓하거늘 맞는말 바른말 하니까 찔리는데가 많은 모양이지? 부산 극우 보수 사람들아?,145,,32.0,1.0
20210129,20210129,"박재호넘 부산사람들 조중동 많이 봐  정의는없는 정산병자 들이고 저와 조국, 윤미향, 손혜원 추미애등과 원전백지화로 세계1등기술 폐기시키고서 몰래혈세들여 북한원전 지어주자는 좌파라도정권만 올타는 넘이네~ㅋㅋㅋㅋ",5,,3.0,1.0
20210129,20210129,바른말 하셨네,576,,85.0,0.0
20210129,20210129,그게  사실이라도 그런말 하면 안되지 박재호 당신도 부산지역 주민들 표받고 국회의원 됐잔어 지역주민들이 그런말  들으면  기분이 어떨지 생각했어야지,3,,2.0,0.0
20210129,20210129,맞는말아녀?,617,,81.0,1.0
20210129,20210129,역시  민주당 스럽다~ 쓰레기들!!!,4,,2.0,0.0
20210129,20210129,맞는 소리 했네~~,633,,83.0,0.0
20210129,20210129,바른말 했네 부산시장  일당이 27년동안 한것이 없다. 노무현정부때 북항재개발 특별법제정할려고 했을때  그당시 국회의원들 반대한사람들이다. 부산지역발전에 암적존재들이다. 무슨개소리  하느냐고 반문하는 인간들도 있겠지만  부산유권자들 정신차려야 합니다.,1779,,128.0,1.0
20210129,20210129,"부산무시하지마라.  누가 조중동 쓰레기를 본다 말이고,  옛날 말이다",382,,136.0,1.0
20210129,20210129,조중동 종편 보는 인간들 한심한거 맞음,4,,1.0,1.0
20210129,20210129,맞는 말 하고도 사과해야 하는 부산... 국회의원 하기 힘드네,1059,,180.0,1.0
20210129,20210129,천국 가라고 치료 안하고 내버려두면 국민 버렸다고 또 주잡 떨겠지 ㅋㅋㅋ 예수쟁이들은 다 십자가에 못 박혀서 천국 갔으면 좋겠네,925,,14.0,0.0
20210129,20210129,천국가니 치료해주지 마세요. 주님의뜻 이오니,1852,,9.0,0.0
20210129,20210129,천국가게 내비둬버려,635,,2.0,2.0
20210129,20210129,좋겠네  천당갈수  있어,359,,5.0,0.0
20210129,20210129,그래.  본인부터 본인의 천국으로 가시게~!!!,690,,1.0,0.0
20210129,20210129,먹사 치료 해주지 마라 평생 폐렴으로 고생하면서  살아라  그래야  반성이라도 하지,833,,7.0,0.0
20210129,20210129,너 치료받지 말고 천국가라 신의 뜻이다,2575,,4.0,0.0
20210129,20210129,치료 해주지마라,715,,4.0,0.0
20210129,20210129,천국 보내드려 !,365,,2.0,0.0
20210129,20210129,교회가 악의 축이 되가네,552,,11.0,2.0
20210129,20210129,이번 기회에 빨리 천국에 가서 신을 만나봐라 뭐라하는지,803,,5.0,0.0
20210129,20210129,sbs 문건 다나왔자너,337,,69.0,2.0
20210129,20210129,한국 원전 해체해서 북한보내주고 한국은 비싼 쭝궈산 태양광 쓰고? 대단한 어버버 간첩을 당장 체포해라! 아 국정원도 간첩이 접수했지,1629,,563.0,0.0
20210129,20210129,"중요한 것은 왜 월성원전은 폐기하면서 북한원전 만들어주는 그런 문건을 만들었으며,  누가 만들었느냐를 밝혀야 한다. 아울러 왜 삭제했으며 누가 삭제했는지도 말이다. 일게 공무원이 그런 거 장난삼아 만들었다가 삭제했을리는 만무하니 말이다.",16,,1.0,0.0
20210129,20210129,당연히  이적행위다 .문재인이 임기내  도대체  한게뭐니  뭐한게 있어 입으로만 떠들었지  실적이 한개도 없으니 북한에 도로깔고 원전 세우려했냐 이런 무능 대통령이 다시는  나오지 말아야지 창피하지 않냐  집값 쳐올린 실적밖에 뭐가있냐,19,,5.0,0.0
20210129,20210129,극비리가 아니라 대놓고라서 사실이 아니다 하는걸까요?,189,,43.0,0.0
20210129,20210129,지웠다가   들키니  그냥  만들어본거다? 거짓말 .  또거짓말. . .또또  거짓말. . 또또또 거짓말,1384,,329.0,1.0
20210129,20210129,빨갱이 딱걸려버림 ㅋㅋㅋㅋ,1026,,296.0,0.0
20210129,20210129,북한없이 못사는 중앙,1608,,300.0,0.0
20210129,20210129,종북세력  중앙,458,,144.0,0.0
20210129,20210129,청와대와 정부 여당 말대로라면 왜 산업부 컴퓨터에 서 북한 원전 관련자료가 나왔고  과연누가 그걸 삭제 하라고 지시 했는지부터 명명백백하게 밝혀라,1052,,92.0,0.0
20210129,20210129,사실이라면 탄핵대상이다,1759,,358.0,0.0
20210129,20210129,점점 빨간색으로 물들어가네 에효,510,,170.0,0.0
20210129,20210129,중앙 ㅋㅋㅋㅋ,386,,140.0,0.0
20210129,20210129,뽀요이스(pohjois) 북원추에 대해서 국민은 그것이 알고싶다,466,,41.0,0.0
20210129,20210129,말이되는소릴해라 ㅎㅎ 북한에 우리나라가 원전건설 ㅎㅎ 그게가능하다고생각하냐? 무식한거냐  모자란거냐?,968,,624.0,0.0
20210129,20210129,"북한에 진짜 원전을 짓든 아니든, 그건 상관없다 치자.  그걸 왜 공무원이 밤에 출근해서 몰래 삭제하고 디가우징까지 했냐는거야. 누가봐도 문제가 있으니까 그런거 아니야??  BH 보고 문건도 있었다고 하고.. 원전이 건수가 크긴 컸나보다. 추미애도 하나 갈아넣었었잖아 ㅋㅋㅋㅋㅋ",744,,61.0,0.0
20210129,20210129,맞다 북풍 선거철이지,733,,262.0,0.0
20210129,20210129,시사저널 개썩었네 이래서 시사인 기자들이 다 나왔구나,1388,,124.0,0.0
20210129,20210129,기레기들 니들이 음모를 꾸미고 있겠지  까려면 다 까든가 아주 검피아들은 빨아주고있다 시사저널 기레기들아,601,,131.0,0.0
20210129,20210129,시사저널과 시사인은 다른 잡지입니다. 요즘의 시사저널은 조중동...,723,,55.0,2.0
20210129,20210129,뭐냐... 기레기 너무갔다...,357,,71.0,2.0
20210129,20210129,잔인한것들 이게기사거리냐 유시민 김어준 응원합니다,2550,,682.0,0.0
20210129,20210129,헛소리를 길게도썼네 ㅋㅋ,627,,105.0,1.0
20210129,20210129,음모론?ㅋ 이명박 최순실이 음모로 감빵에 있냐?  그때 니네들은 모했냐? 진짜 그런걸 김어준만 알았냐? 기레기란 말도 아깝다...,1769,,151.0,0.0
20210129,20210129,다음이 조중동에 휘둘리게 되면서 나타난 여러가지의 부작용이 있지만 단하나의 장점은. 김어준 총수가 매일 다음 메인에 노출된다는거.ㅋㅋㅋㅋ 예전에는 무시하는 전략을 썼다면 이제는 무시하기에는 너무 커버려서 대놓고 까는 전략을 쓰지만... 그게 통하긋나!!!!!!!!!!!!!!!!!ㅋㅋ,884,,155.0,0.0
20210129,20210129,너그들 보단 낫다.,358,,112.0,1.0
20210129,20210129,김어준이 괜히  언론 청취율 1위겠나? 기렉들 10 만명 준대도 김어준과 안바꾼다. 음모론이라 까내리지만 지나고보면 사실. 김어준이 음모론이라 선수쳐서 국찜당 새누리 한나라 때   농간 장난질 치려다 뽀록나 망친게 한두개냐?,1526,,488.0,0.0
20210129,20210129,조선일보는 허위보도 들키면 사과하나??,893,,83.0,1.0
20210129,20210129,보수세력이 김어준 같은 인물 하나만 있어도 정권을 뺏길 일이 없다 ㅋ 잘좀해라,401,,161.0,1.0
20210129,20210129,기레기들의  표본이지뭐.  아님말구 그런거,726,,21.0,2.0
20210129,20210129,논란 일자 장난,338,,69.0,0.0
20210129,20210129,언론의 자유 좋지만 책임이 우선되어야 한다!!,998,,13.0,0.0
20210129,20210129,기자들아 양심은 팔지말자,630,,25.0,0.0
20210129,20210129,기사를 싸지르는 기레기.,617,,14.0,0.0
20210129,20210129,그래서 징벌적 손해배상제 필요합니다.,1236,,8.0,0.0
20210129,20210129,국민의힘의 낚시 저렇게 정치하니까 안뽑아주지,1138,,67.0,2.0
20210129,20210129,이런거 강력처벌해라 언론사폐쇄조치를하든  다시는 여론 몰이못하게해라,2382,,29.0,0.0
20210129,20210129,가짜 뉴스 처벌하는 법 좀 발의해라!! 국회입법노동자들아!!!! 월급루팡 질 좀 그만하고!!,1636,,20.0,0.0
20210129,20210129,이 기레기 종자들아 담배값 인상이야기는 엊그제 처음 들었다..기레기는 새가 아니죠..,522,,20.0,0.0
20210129,20210129,지금 기득권들은 죽자살자 지들 권리지키기 위해 전력투구중이야.. 미래먹거리인 이재용까지 내치면서 지들 자리 보전에 매진중이야.. 대단한 적폐들..,477,,125.0,1.0
20210129,20210129,김종인 이적행위 기사   또   없어졌어 ~~,485,,21.0,1.0
20210129,20210129,이제는 놀랍지도 않죠. 조선일보가 조선일보했을 뿐.  오늘도 우리  위대하신 기자분들은 사회갈등을 유발하는데 성공! ! 다음목표는 선거 앞두고 북풍몰인가?,3254,,64.0,2.0
20210129,20210128,"법관은 직무유기, 배임을 처벌 못하나? 발상들이 웃긴다.",409,,19.0,1.0
20210129,20210128,똑바로 판정을 해왔어야지. 판사도 개혁의 일부..,319,,29.0,0.0
20210129,20210128,윤짜장한테는 잘 기더만,378,,14.0,0.0
20210129,20210128,모든 이는 법앞에 공정하다! 이 말을 믿을수 있게 했어야지. 일부 양심팔이 판사들이 있기에 그말을 믿을수가 없다. 고로 당신은 탄핵되는게 맏다고 본다.,622,,29.0,0.0
20210129,20210128,가슴이 철렁하는 판사가 많은가보네.,256,,13.0,1.0
