기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20210321,20210321,기레기 50년전에  취득했다던데 좀 네생각을 적지말고 취재좀해봐라,24,8,-1.0
20210321,20210321,지금 오거돈이 시장선거 나왔냐?,431,173,-1.0
20210321,20210321,아후 1980년대에 물려 받은 땅을 ㅋㅋㅋㅋ 2021년에 가덕도 공항 건설 할 줄 알고 와.....진짜 장난하냐 국민의 암덩어리랑 기레기야,1992,226,-1.0
20210321,20210321,오거돈은 이미 시장직에서 쫓겨난 사람이고   박형준씨는 새로이 시장을 할 사람인데   드러운거 다 감춰두고  뽑아달라고?  MB가 나라재산  수십조를 탕진한 것 처럼 부산도 함 거덜내보셔용  일본해저터널 ㅋㅋㅋㅋㅋ,509,113,-1.0
20210321,20210321,더러운 세상 더러러운 놈,353,32,-1.0
20210321,20210321,오십년전에 가덕도 신공항 예상 하고 샀냐? 에라이 기레기들아,1342,203,-1.0
20210321,20210321,부산은 구제불능이다. 임시비리. 불법사찰. 부동산투기  전봉민까지  연관되어 있는데  나쁜시장나가서 새시장뽑는데 더 나쁜시장 뽑게 될까 무섭다.,779,67,-1.0
20210321,20210321,역대 최장수 해양수산부 장관 임기내내 18개 부처 중 해수부 종합1위 최우수 장관 올곧고 깨끗한 의리의 부산싸나이 김영춘 부산의 복덩어리라예~ 한표 주이소 ~~~🙏🙏🙏,303,56,-1.0
20210321,20210321,부산시민들 민주수준이 영떨어지네...국흠당 지지라니 놀랍기만 하다...,383,84,-1.0
20210321,20210321,경상도는 진짜 공수부대 투입해서  쓸어버리고 새로 시작하자  구역질나는  사투리를 이땅에서 없애자,401,249,-1.0
20210321,20210321,부산에도 친일파 국민의암 덩어리들이 아직도  많네. 형준이 lct와 불법사찰 그리고 입시비리 의혹 보고도 개돼지들이라 아무 생각이 없는건가?,588,69,-1.0
20210321,20210321,그럼공항짓지말어라,327,11,-1.0
20210321,20210321,까봐야알지. 엘시티 투기범죄 집안 박형준이를 뽑을까?,477,62,-1.0
20210321,20210321,저 부산입니다. 이명박형준 해운대엘시티 1채당 40억이고 가족이 2채를 가지고 잇으니 80억이네요... 언론이 짜고치는 정치판입니다.... 80억이 별로 강조가 안되네요..묻힙니다... 1채당 시세차익이 20억...2채면 40억을....챙겼네요.. 온갖 비리투성이인 해운대 초고층아파트 엘시티... 그것도 로얄층으로 2채씩.이나.... 네이버 시세조회하니 1채당 50억도 있네요.. 그아파트 조형물도 마누라가 18억애 납품했다하니....  이런자가 시장도 해먹겠다고 나오네요...  화가 납니다....정말...,1263,74,-1.0
20210321,20210321,부산시민  믿습니다 !!! 바른선택하시길,333,16,-1.0
20210321,20210321,난 성추행보다 사기치고 돈에눈먼사람이 더나쁘게 보인다 ㆍ 자기만 잘살겠다는 박형준님 서민삶을 이해하지 못하는 분이  돈의위력 정말싫다 ㆍ,765,140,-1.0
20210321,20210321,박 씨의 말은 모두 기록하라 허위사실이면 당선무효다!,404,44,-1.0
20210321,20210321,부산시민들 투표 잘해야합니다.  이명박 밑에서 온갖 비리 명박이랑 같이하고   지금도 집안 난리인데.  시장되면 어찌하라고.,1421,125,-1.0
20210321,20210321,겨우 25년동안 권력욕에 눈먼것들이 국가부도를 내놓고도 이미 국고바닥나서 돈도 못써본 김영삼탓으로 다돌려놓고  국민들 실업자되어 갈바닥으로쫒겨나고 목들 메달때도 차때기로 지들 배만불리고 큰소리치며 북풍ㆍ총풍 아니어떻게 주적인 북한괴뢰군에게 총질까지 시키는것들까지 있냐? 겨우 근 25년동안 깜빵만 가는정권들 쌍쌍으로 벌써 네번째 전세계 정치하는정당중에 이러고도 살아남아서 나라경제가 걱정이라는둥 국가반보가 걱정이라는둥 이렇게 큰소리치는 정당이 어디있냐? 대역죄인들아 안창피하냐? 그 네명이 대통령이라는이름들로 맨깜빵만 가는 깜빵전문당아,700,57,-1.0
20210321,20210321,이쯤되면 박씨 잘못보다 부산시민 수준을 봐야겠네!,2395,98,-1.0
20210321,20210321,부산 시민들 대단하다 비리가 있어도 뽑아주고야 말겠다는 굳은의지! 그렇게 아무나 뽑이주다가 대구 꼴난다 손곱게 모으고 실려가신 어설픈 연기력의 그분이 생각난다,886,97,-1.0
20210321,20210321,박형준 부산 노른자땅 엘시티 2채사고 부산시장해서 땅투기 할려는게 보인다~ 20억대 고급아파트가 2채인데  서민이라고 하는 박형준 부산시민을 가지고 놀고 있다~부산 서민은 더 못살게 될거다,1090,70,-1.0
20210321,20210321,국짐당국개 개검 개판 개언론 ...이런넘들없는세상으로가야겠다....,301,85,-1.0
20210321,20210321,기레기는 조남관 빨아되네.,331,43,-1.0
20210321,20210321,"기자님  확실한 내사람 찾는 문제가  아니잖아요 . 지금것  조남관이  한  행동  보고도  모르겠나 ? 윤짜장  지키기 위해  추미애전장관  등뒤에  칼 꽃은  자다 . 사기꾼 한테 96만원 양주  접대 받고  , 김영란법  피하기  한 검사들은  제식구라 봐주고. 재소자  강아지  취급하고 모해위증 강요한  검사들은 무혐의 처리한  놈이다 . 더이상 무슨 말이 필요하니",2225,268,-1.0
20210321,20210321,개검들제식구  감싸기,216,43,-1.0
20210321,20210321,"문재인 정부 검찰총장 기준은 처음부터 동일했다. 검찰개혁을 수행할 의지와 해낼 능력..  윤석열은 신뢰를 준 임명권자를 속이고, 정치인이 되겠다고 뛰쳐나감 ㅋ",1358,290,-1.0
20210321,20210321,이성윤에 한표,573,351,-1.0
20210321,20210321,조남관 검새가고 이성윤 검사 온다면 대한민국을위해 땡큐다.,646,383,-1.0
20210321,20210321,눈박의 아니고 전혁적인 검새양반이구만  난 저검새양반은 아니라본다 그리고 제3자가 검찰총장 해야한다,191,61,-1.0
20210321,20210321,차기 총장은  이성윤 지검장이다. 꼭 해서  검언유착  1  한동 폰 검언유착 2  한명숙  비공개 건   기레기에 흘린 검사  처벌.,885,405,-1.0
20210321,20210321,검찰총장 좀 제대로 뽑아라 조선일보 퇴출시키고 다음 대통령 공약이랑 조선일보 퇴출 개조선 퇴출,994,132,-1.0
20210321,20210321,기렉투데이 왜곡질 시작,294,29,-1.0
20210321,20210321,조남관이 이런놈들 확실히 정리해라 이번에 검찰총장 잘좀 뽑아~~~,759,199,-1.0
20210321,20210321,이성윤 검찰총장 임은정 중앙지검장,801,277,-1.0
20210321,20210321,이성윤은정치검새다 더큰화를 부른다 해봐,631,590,-1.0
20210321,20210321,이성윤 검찰총장 시켜라 뒤통수 맞지말고 다른사람시키면 임기끝나면 문 대통령도 무사하지 못하게 된다~~~,509,178,-1.0
20210321,20210320,제대하고 다시 여군으로 입대했어야지,485,16,-1.0
20210321,20210320,한가한 한갈레 참 조은 기사쓴다 수구언론들이 95%를 도점하며 포털을 장악하는데 기사 베껴쓰기 제목 바꿔달기 등등 초동원 맹폭질인데~ 수구 기레기들 밤세워 기사베껴 포털에 번갈아 올리는데~  나름 진보를 대표한다는 언론이 여유로운 기사 인간적인 기사 차~암 좋~다~ 니들은 근무규정 칼같이 지켜 퇴근하지? 가정생활 유지할려면 그래야지~  꼴도뵈기 싫다 꺼~져~라~~~~~~~~~,541,35,-1.0
20210321,20210320,뭔소리여,273,3,-1.0
20210321,20210320,죽은 사람은 안타깝다만....아닌건 아닌디...,724,17,-1.0
20210321,20210320,인권이란 미명하에 평범하게 사는 다수의 사람들의 일상까지 흔들지 말아라.,803,17,-1.0
20210321,20210320,게이가 군인권센터 소장 하는 현실.,624,37,-1.0
20210321,20210320,군대에서 지맘대로 성기자르고 남들한테 피해주는 생각은 못하냐,499,27,-1.0
20210321,20210320,남자로 입대한 사람이 갑자기 여자가되면 나가는게 맞는거지,1187,21,-1.0
20210321,20210320,막무가내인 줄은 알았지만 이정도일 줄이야... 아침부터 말문이 막히네,780,5,-1.0
20210321,20210320,기본적인 원칙엔 동의하지만  대통령은 전지전능한 신이 아닙니다..,635,18,-1.0
20210321,20210321,죽음은 안타깝지만  변하사는 계약위반 한거다  남자군인뽑았는데 여자로 입대하겠다니? 여군으로 재시험을 치던지 하면 될일을,1339,19,-1.0
20210321,20210320,짬밥이라도 먹어보고 군대인권 씨부려라!,414,20,-1.0
20210321,20210320,뭐 다청와대야… 대통령한명 바뀐게 전부인 대한민국…,1487,25,-1.0
20210321,20210320,"개입하면 개입한다고, 안하면 안한다고... 기레기들은  어떻게 하든디 흠을 만들려고만 하지.. 지긋지긋한 언론들이다",1503,18,-1.0
20210321,20210320,안타깝지만..  그 원인을 청와대에서 찾는건 아닌것 같다.,1369,15,-1.0
20210321,20210320,건 뭔 개소리 제목이여,737,2,-1.0
20210321,20210321,비중국인들은 이런 소리 들을 때마다 공통적으로 생각한다. '가짜 아냐?... 믿을 수 없어~ (콧방귀~)' 니들 말은 콩으로 메주를 쑨다고 해도 안믿는 게 상책~,569,14,-1.0
20210321,20210321,저거 진짜일까?마데인 차이나인데...,374,17,-1.0
20210321,20210321,중국발 코로나 로 새역사 쓰고있음,479,12,-1.0
20210321,20210321,그러게 마오는 왜그랬데? 중국의 모든걸 왜 불태웠데?,306,6,-1.0
20210321,20210321,ㅎㅎ 지난 달에 묻어서 이번 달에 파 내면서 특보  중공의 진실,877,32,-1.0
20210321,20210321,그래서.. 이제는 투탕카멘도 니들꺼라는 거냐??,1243,17,-1.0
20210321,20210321,짜장뉴스 안믿는다,247,5,-1.0
20210321,20210321,믿을수가 없어야,299,9,-1.0
20210321,20210321,마데인 차이나라고 써있습니다 중국제가 확실합니다,257,14,-1.0
20210321,20210321,당췌 믿을수가 있어야지,676,10,-1.0
20210321,20210321,복면가왕팀소품,403,3,-1.0
20210321,20210321,하다하다 이젠  호일에 황금색 입혀서 장난질이여?,632,33,-1.0
20210321,20210321,이번엔 뭘 조작하고 싶은걸까? 황금마스크는 이집트 보다 중국이 먼저였다고? 왜 스핑크스도 발굴하지~ 응?,1397,20,-1.0
20210321,20210321,중국사가 어딨어  없잖아,527,24,-1.0
20210321,20210321,묻었다가 팠구만,671,17,-1.0
20210321,20210321,하지만 그들의 찬란한문화는 문화대혁명때..,295,16,-1.0
20210321,20210321,너희게  아니야,332,10,-1.0
20210321,20210320,이나라 판사들  상식이  있는   자들인가?  다들  정상은  아닌것 같다.,951,13,-1.0
20210321,20210320,악질 한전. 판사 돌았나?,718,21,-1.0
20210321,20210320,사진의  나주사옥 그 규모에 또 한번 깜짝 놀랐네요 당체 수익을 도처에 땅투자로?  태릉 한전연수원 숲이 우거진 크기의 규모가  담장의 끝이 보이지 않는다. 일반시민들은 접근도 못하는 곳 억대연봉을 주는  공사기업들은 일반기업처럼 사회환원을 하고 있을까?  LH공사같은 비리는 없을까?   태릉골프장의 아름다운 자연을 시민들에게 그대로 공원으로 돌려주고 전국의 거대 공무원 연수원들로 임대주택공급수를 늘리던 시민들에게 공원 개방을 하던지 되길 바라네요,617,43,-1.0
20210321,20210320,이 나라 백성은 누굴믿고 살아야하나? 너가 몰랐으니 죄인이다! 이게 법이로구나! 서민을 자살로 모는 국가로구나!,971,37,-1.0
20210321,20210320,2심과 대법원이 개판이네요. 불이익하게 약관 변경된걸 고지도 안했는데 그걸 인정해 준다는게 사회생활 안해본 전형적인 책상머리 판결.,1596,16,-1.0
20210321,20210320,그 동안 전기세가 고지서등으로  나왔을 텐데 안 냈을리가.... 한전이 부과를 잘못했으면 한전책임인데 그것을 악용했단 말 밖엔 안되지 않는가. 고의로 악용할 수도 있고. 수용가 번호를 고의로 오기재한 후 한전 본 고지서에는 본인이 기본료만 부과  대산 납부하고 뒤로는 오기재된 요금이 들어오면 빼돌려도 아는 사람이 없고...  전수조사 들어가자.,1012,32,-1.0
20210321,20210320,올라쓰면 올랐다고 통보해 줘야 올은거 아닌가?  개 판새네.        샹식적으로 생각해도  개 판결이네.,1343,9,-1.0
20210321,20210320,통보하지않은 약관도 효력을  인정하면 수많은 계약상대방 보호는 누가하나? 이게 대법원판결이라니!,2080,13,-1.0
20210321,20210320,한전은 아직도 70년대 행정을 하는 퇴폐적인 조직이다.  농촌에 농사용을 컨테이너 판넬에 썼다고 주택용전력으로 부과하는가하면 주택용전가를 넣는 방법및 홍보도 없이 주택용 전기요금에 과징금까지 납부하라고 위협을 한다. 농촌에 노인네들은 어쩔줄 몰라서 사정사정 한다. 한전의 오늘의 모습들이다. 기사내용에 동감한다.,1294,50,-1.0
20210321,20210320,성과금 타먹지말고  니가내라  한전쉐이들,521,34,-1.0
20210321,20210320,한전은 너희들하고 하등 상관도 없는 TV시청료나 분리시켜라,847,14,-1.0
20210321,20210320,전기를  그가격에  팔았으면  끝나느거  아닌가? 그렇게 따지면   슈퍼에서  삼겹살을  만원에 팔고   5년이  지나서  잘못 팔았다고  오만원을 달라고  소송하는격!,1737,23,-1.0
20210321,20210320,뭐 이런 쓰레기같은 판결이 있냐?,831,13,-1.0
20210321,20210320,개판새야~ 잘못된 계산이고 한전 실수잖아 소비자 농민이 무슨 죄가 있다고  ~ 잘못 1도 없다 100%한전 책임이다~ 개판새들이 우글거리네,2749,54,-1.0
20210321,20210320,약관을 알려주지않은  한전과 직원에게 구상권청구해라,1297,11,-1.0
20210321,20210320,약관을 변경했는데 미통보면 의무고지위반아님?,1146,3,-1.0
20210321,20210320,한전이 잘못인데 왜 농민이 돈을 물지? 양아치들이네 와.. 지들이 규정 바꾸고 공지도 안해놓고 수년뒤에 수억을 내놔라? 이거 날강도아니냐?,2336,33,-1.0
20210321,20210321,제대로  미 쳤 군,197,61,-1.0
20210321,20210321,캬악 퉤,237,45,-1.0
20210321,20210321,미친 ㄴ,234,48,-1.0
20210321,20210321,정말 기회주의자의 표본이 아닌가 싶네...,484,77,-1.0
20210321,20210321,역대급으로 잘하는 문재인 정부이다. 칭찬받아 마땅한 정부이다.  그동안 곪아있던 것들이 표면위로 올라오는 것이 얼마나 다행인가.  개혁을 제대로 할수있게 되었으니.   아마도 뿌리깊이 있던 적폐들은 발을 동동거리고 있을게다.   문재인 정부 끝까지 지지한다.  적폐와 싸우느라 힘들어도 포기하지말고 끝까지 개혁하자.,11,5,-1.0
20210321,20210321,배신자는 조용히 하지,313,92,-1.0
20210321,20210321,당신지지하든말든안변해~~,74,41,-1.0
20210321,20210321,부산  언년이  이언주처럼  국민의 짐  입당작업하네  정치철학도  국민에 대한 사명감도 없이  그저 입신출세만  바라는 인간  국민을 개 돼지로 보지 말거라,6,0,-1.0
